m,n,k,b,p,q,algo,lookahead,gflops
1024,1024,1024,256,16,4,p2p-i-la,4,59.916983
1536,1536,1536,256,16,4,p2p,0,39.315872
1536,1536,1536,256,16,4,p2p,0,39.315872
1536,1536,1536,256,16,4,bcast,0,72.501669
1536,1536,1536,256,16,4,bcast,0,72.501669
1536,1536,1536,256,16,4,p2p-i-la,1,92.385698
1536,1536,1536,256,16,4,p2p-i-la,1,92.385698
1536,1536,1536,256,16,4,p2p-i-la,2,92.390673
1536,1536,1536,256,16,4,p2p-i-la,2,92.390673
1536,1536,1536,256,16,4,p2p-i-la,3,92.390357
1536,1536,1536,256,16,4,p2p-i-la,3,92.390357
1536,1536,1536,256,16,4,p2p-i-la,4,92.390357
1536,1536,1536,256,16,4,p2p-i-la,4,92.390357
1536,1536,1536,256,16,4,p2p-i-la,5,92.390805
1536,1536,1536,256,16,4,p2p-i-la,5,92.390805
1536,1536,1536,256,16,4,p2p-i-la,6,92.390805
1536,1536,1536,256,16,4,p2p-i-la,6,92.390805
2048,2048,2048,256,16,4,p2p,0,62.886845
2048,2048,2048,256,16,4,p2p,0,62.886838
2048,2048,2048,256,16,4,bcast,0,101.861255
2048,2048,2048,256,16,4,bcast,0,101.861255
2048,2048,2048,256,16,4,p2p-i-la,1,123.464844
2048,2048,2048,256,16,4,p2p-i-la,1,123.464844
2048,2048,2048,256,16,4,p2p-i-la,2,124.832837
2048,2048,2048,256,16,4,p2p-i-la,2,124.832837
2048,2048,2048,256,16,4,p2p-i-la,3,124.765657
2048,2048,2048,256,16,4,p2p-i-la,3,124.765657
2048,2048,2048,256,16,4,p2p-i-la,4,124.898561
2048,2048,2048,256,16,4,p2p-i-la,4,124.898561
2048,2048,2048,256,16,4,p2p-i-la,5,125.017526
2048,2048,2048,256,16,4,p2p-i-la,5,125.017526
2048,2048,2048,256,16,4,p2p-i-la,6,125.444936
2048,2048,2048,256,16,4,p2p-i-la,6,125.444936
2048,2048,2048,256,16,4,p2p-i-la,7,125.426840
2048,2048,2048,256,16,4,p2p-i-la,7,125.426840
2048,2048,2048,256,16,4,p2p-i-la,8,125.426840
2048,2048,2048,256,16,4,p2p-i-la,8,125.426840
3072,3072,3072,256,16,4,p2p,0,92.223761
3072,3072,3072,256,16,4,p2p,0,92.699650
3072,3072,3072,256,16,4,bcast,0,155.617886
3072,3072,3072,256,16,4,bcast,0,155.617886
3072,3072,3072,256,16,4,p2p-i-la,1,185.577452
3072,3072,3072,256,16,4,p2p-i-la,1,185.577452
3072,3072,3072,256,16,4,p2p-i-la,2,185.248014
3072,3072,3072,256,16,4,p2p-i-la,2,185.248014
3072,3072,3072,256,16,4,p2p-i-la,3,192.732963
3072,3072,3072,256,16,4,p2p-i-la,3,192.732963
3072,3072,3072,256,16,4,p2p-i-la,4,192.608902
3072,3072,3072,256,16,4,p2p-i-la,4,192.608902
3072,3072,3072,256,16,4,p2p-i-la,5,192.733517
3072,3072,3072,256,16,4,p2p-i-la,5,192.733517
3072,3072,3072,256,16,4,p2p-i-la,6,192.734032
3072,3072,3072,256,16,4,p2p-i-la,6,192.734032
3072,3072,3072,256,16,4,p2p-i-la,7,192.734051
3072,3072,3072,256,16,4,p2p-i-la,7,192.734051
3072,3072,3072,256,16,4,p2p-i-la,8,192.733880
3072,3072,3072,256,16,4,p2p-i-la,8,192.733880
3072,3072,3072,256,16,4,p2p-i-la,9,192.733880
3072,3072,3072,256,16,4,p2p-i-la,9,192.733880
3072,3072,3072,256,16,4,p2p-i-la,10,192.733880
3072,3072,3072,256,16,4,p2p-i-la,10,192.733880
3072,3072,3072,256,16,4,p2p-i-la,11,192.734090
3072,3072,3072,256,16,4,p2p-i-la,11,192.734090
3072,3072,3072,256,16,4,p2p-i-la,12,192.734090
3072,3072,3072,256,16,4,p2p-i-la,12,192.734090
1024,1024,1024,256,16,12,p2p,0,19.175614
1024,1024,1024,256,16,12,p2p,0,19.175614
1024,1024,1024,256,16,12,bcast,0,38.019937
1024,1024,1024,256,16,12,bcast,0,38.019937
1024,1024,1024,256,16,12,p2p-i-la,1,45.834020
1024,1024,1024,256,16,12,p2p-i-la,1,45.834020
1024,1024,1024,256,16,12,p2p-i-la,2,46.074155
1024,1024,1024,256,16,12,p2p-i-la,2,46.074155
1024,1024,1024,256,16,12,p2p-i-la,3,46.033481
1024,1024,1024,256,16,12,p2p-i-la,3,46.033481
1024,1024,1024,256,16,12,p2p-i-la,4,46.033481
1024,1024,1024,256,16,12,p2p-i-la,4,46.033481
1536,1536,1536,256,16,12,p2p,0,39.969279
1536,1536,1536,256,16,12,p2p,0,39.969299
1536,1536,1536,256,16,12,bcast,0,66.230655
1536,1536,1536,256,16,12,bcast,0,66.230655
1536,1536,1536,256,16,12,p2p-i-la,1,72.813550
1536,1536,1536,256,16,12,p2p-i-la,1,72.813550
1536,1536,1536,256,16,12,p2p-i-la,2,73.157399
1536,1536,1536,256,16,12,p2p-i-la,2,73.157399
1536,1536,1536,256,16,12,p2p-i-la,3,73.121287
1536,1536,1536,256,16,12,p2p-i-la,3,73.121287
1536,1536,1536,256,16,12,p2p-i-la,4,70.726058
1536,1536,1536,256,16,12,p2p-i-la,4,70.726058
1536,1536,1536,256,16,12,p2p-i-la,5,73.157889
1536,1536,1536,256,16,12,p2p-i-la,5,73.157889
1536,1536,1536,256,16,12,p2p-i-la,6,73.157889
1536,1536,1536,256,16,12,p2p-i-la,6,73.157889
2048,2048,2048,256,16,12,p2p,0,65.871676
2048,2048,2048,256,16,12,p2p,0,65.894423
2048,2048,2048,256,16,12,bcast,0,97.113225
2048,2048,2048,256,16,12,bcast,0,97.113233
2048,2048,2048,256,16,12,p2p-i-la,1,103.762591
2048,2048,2048,256,16,12,p2p-i-la,1,103.762591
2048,2048,2048,256,16,12,p2p-i-la,2,103.765747
2048,2048,2048,256,16,12,p2p-i-la,2,103.765747
2048,2048,2048,256,16,12,p2p-i-la,3,103.772930
2048,2048,2048,256,16,12,p2p-i-la,3,103.772930
2048,2048,2048,256,16,12,p2p-i-la,4,103.773023
2048,2048,2048,256,16,12,p2p-i-la,4,103.773023
2048,2048,2048,256,16,12,p2p-i-la,5,103.786008
2048,2048,2048,256,16,12,p2p-i-la,5,103.786008
2048,2048,2048,256,16,12,p2p-i-la,6,103.786064
2048,2048,2048,256,16,12,p2p-i-la,6,103.786064
2048,2048,2048,256,16,12,p2p-i-la,7,103.760452
2048,2048,2048,256,16,12,p2p-i-la,7,103.760452
2048,2048,2048,256,16,12,p2p-i-la,8,103.760452
2048,2048,2048,256,16,12,p2p-i-la,8,103.760452
3072,3072,3072,256,16,12,p2p,0,122.314934
3072,3072,3072,256,16,12,p2p,0,122.986056
3072,3072,3072,256,16,12,bcast,0,165.099226
3072,3072,3072,256,16,12,bcast,0,165.099226
3072,3072,3072,256,16,12,p2p-i-la,1,162.235418
3072,3072,3072,256,16,12,p2p-i-la,1,162.235418
3072,3072,3072,256,16,12,p2p-i-la,2,169.332099
3072,3072,3072,256,16,12,p2p-i-la,2,169.332099
3072,3072,3072,256,16,12,p2p-i-la,3,170.665507
3072,3072,3072,256,16,12,p2p-i-la,3,170.665507
3072,3072,3072,256,16,12,p2p-i-la,4,170.665477
3072,3072,3072,256,16,12,p2p-i-la,4,170.665477
3072,3072,3072,256,16,12,p2p-i-la,5,170.665402
3072,3072,3072,256,16,12,p2p-i-la,5,170.665402
3072,3072,3072,256,16,12,p2p-i-la,6,170.665402
3072,3072,3072,256,16,12,p2p-i-la,6,170.665402
3072,3072,3072,256,16,12,p2p-i-la,7,170.665507
3072,3072,3072,256,16,12,p2p-i-la,7,170.665507
3072,3072,3072,256,16,12,p2p-i-la,8,170.665507
3072,3072,3072,256,16,12,p2p-i-la,8,170.665507
3072,3072,3072,256,16,12,p2p-i-la,9,170.665477
3072,3072,3072,256,16,12,p2p-i-la,9,170.665477
3072,3072,3072,256,16,12,p2p-i-la,10,170.675553
3072,3072,3072,256,16,12,p2p-i-la,10,170.675553
3072,3072,3072,256,16,12,p2p-i-la,11,170.665507
3072,3072,3072,256,16,12,p2p-i-la,11,170.665507
3072,3072,3072,256,16,12,p2p-i-la,12,170.665507
3072,3072,3072,256,16,12,p2p-i-la,12,170.665507
1024,1024,1024,256,16,16,p2p,0,15.914129
1024,1024,1024,256,16,16,p2p,0,15.914129
1024,1024,1024,256,16,16,bcast,0,35.783386
1024,1024,1024,256,16,16,bcast,0,35.783386
1024,1024,1024,256,16,16,p2p-i-la,1,39.340833
1024,1024,1024,256,16,16,p2p-i-la,1,39.340833
1024,1024,1024,256,16,16,p2p-i-la,2,39.340572
1024,1024,1024,256,16,16,p2p-i-la,2,39.340572
1024,1024,1024,256,16,16,p2p-i-la,3,39.324073
1024,1024,1024,256,16,16,p2p-i-la,3,39.324073
1024,1024,1024,256,16,16,p2p-i-la,4,39.324073
1024,1024,1024,256,16,16,p2p-i-la,4,39.324073
1536,1536,1536,256,16,16,p2p,0,34.016982
1536,1536,1536,256,16,16,p2p,0,34.019364
1536,1536,1536,256,16,16,bcast,0,63.560215
1536,1536,1536,256,16,16,bcast,0,63.560215
1536,1536,1536,256,16,16,p2p-i-la,1,73.737956
1536,1536,1536,256,16,16,p2p-i-la,1,73.737956
1536,1536,1536,256,16,16,p2p-i-la,2,73.843670
1536,1536,1536,256,16,16,p2p-i-la,2,73.843670
1536,1536,1536,256,16,16,p2p-i-la,3,73.844926
1536,1536,1536,256,16,16,p2p-i-la,3,73.844926
1536,1536,1536,256,16,16,p2p-i-la,4,73.857529
1536,1536,1536,256,16,16,p2p-i-la,4,73.857529
1536,1536,1536,256,16,16,p2p-i-la,5,73.841686
1536,1536,1536,256,16,16,p2p-i-la,5,73.841686
1536,1536,1536,256,16,16,p2p-i-la,6,73.841686
1536,1536,1536,256,16,16,p2p-i-la,6,73.841686
2048,2048,2048,256,16,16,p2p,0,59.687167
2048,2048,2048,256,16,16,p2p,0,59.598584
2048,2048,2048,256,16,16,bcast,0,90.688761
2048,2048,2048,256,16,16,bcast,0,90.688761
2048,2048,2048,256,16,16,p2p-i-la,1,108.160177
2048,2048,2048,256,16,16,p2p-i-la,1,108.160177
2048,2048,2048,256,16,16,p2p-i-la,2,108.834150
2048,2048,2048,256,16,16,p2p-i-la,2,108.834150
2048,2048,2048,256,16,16,p2p-i-la,3,109.546804
2048,2048,2048,256,16,16,p2p-i-la,3,109.546804
2048,2048,2048,256,16,16,p2p-i-la,4,109.664247
2048,2048,2048,256,16,16,p2p-i-la,4,109.664247
2048,2048,2048,256,16,16,p2p-i-la,5,109.828041
2048,2048,2048,256,16,16,p2p-i-la,5,109.828041
2048,2048,2048,256,16,16,p2p-i-la,6,109.992440
2048,2048,2048,256,16,16,p2p-i-la,6,109.992440
2048,2048,2048,256,16,16,p2p-i-la,7,109.993027
2048,2048,2048,256,16,16,p2p-i-la,7,109.993027
2048,2048,2048,256,16,16,p2p-i-la,8,109.993027
2048,2048,2048,256,16,16,p2p-i-la,8,109.993027
3072,3072,3072,256,16,16,p2p,0,119.065231
3072,3072,3072,256,16,16,p2p,0,119.698289
3072,3072,3072,256,16,16,bcast,0,148.957133
3072,3072,3072,256,16,16,bcast,0,148.957133
3072,3072,3072,256,16,16,p2p-i-la,1,161.288240
3072,3072,3072,256,16,16,p2p-i-la,1,161.288240
3072,3072,3072,256,16,16,p2p-i-la,2,173.824313
3072,3072,3072,256,16,16,p2p-i-la,2,173.824313
3072,3072,3072,256,16,16,p2p-i-la,3,178.286373
3072,3072,3072,256,16,16,p2p-i-la,3,178.286373
3072,3072,3072,256,16,16,p2p-i-la,4,178.238598
3072,3072,3072,256,16,16,p2p-i-la,4,178.238598
3072,3072,3072,256,16,16,p2p-i-la,5,178.291454
3072,3072,3072,256,16,16,p2p-i-la,5,178.291454
3072,3072,3072,256,16,16,p2p-i-la,6,178.291471
3072,3072,3072,256,16,16,p2p-i-la,6,178.291471
3072,3072,3072,256,16,16,p2p-i-la,7,178.291487
3072,3072,3072,256,16,16,p2p-i-la,7,178.291487
3072,3072,3072,256,16,16,p2p-i-la,8,178.291471
3072,3072,3072,256,16,16,p2p-i-la,8,178.291471
3072,3072,3072,256,16,16,p2p-i-la,9,178.291144
3072,3072,3072,256,16,16,p2p-i-la,9,178.291144
3072,3072,3072,256,16,16,p2p-i-la,10,178.291226
3072,3072,3072,256,16,16,p2p-i-la,10,178.291226
3072,3072,3072,256,16,16,p2p-i-la,11,178.290964
3072,3072,3072,256,16,16,p2p-i-la,11,178.290964
3072,3072,3072,256,16,16,p2p-i-la,12,178.290964
3072,3072,3072,256,16,16,p2p-i-la,12,178.290964
