m,n,k,b,p,q,algo,lookahead,gflops
2048,2048,2048,256,12,1,p2p-i-la,6,5.341868
2048,2048,2048,256,12,1,p2p-i-la,7,9.910533
2048,2048,2048,256,12,1,p2p-i-la,8,9.934027
3072,3072,3072,256,12,1,p2p,0,2.056089
3072,3072,3072,256,12,1,bcast,0,5.491937
3072,3072,3072,256,12,1,p2p-i-la,1,4.050377
3072,3072,3072,256,12,1,p2p-i-la,2,6.022536
3072,3072,3072,256,12,1,p2p-i-la,3,7.937200
3072,3072,3072,256,12,1,p2p-i-la,4,8.023634
3072,3072,3072,256,12,1,p2p-i-la,5,11.714965
3072,3072,3072,256,12,1,p2p-i-la,6,11.772760
3072,3072,3072,256,12,1,p2p-i-la,7,11.828889
3072,3072,3072,256,12,1,p2p-i-la,8,11.864060
3072,3072,3072,256,12,1,p2p-i-la,9,11.911654
3072,3072,3072,256,12,1,p2p-i-la,10,11.954033
3072,3072,3072,256,12,1,p2p-i-la,11,21.607694
3072,3072,3072,256,12,1,p2p-i-la,12,21.374199
256,256,256,256,12,2,p2p,0,0.121192
256,256,256,256,12,2,bcast,0,0.191376
256,256,256,256,12,2,p2p-i-la,1,0.156361
512,512,512,256,12,2,p2p,0,0.615457
512,512,512,256,12,2,bcast,0,1.057104
512,512,512,256,12,2,p2p-i-la,1,1.217991
512,512,512,256,12,2,p2p-i-la,2,1.222387
1024,1024,1024,256,12,2,p2p,0,1.330542
1024,1024,1024,256,12,2,bcast,0,3.215801
1024,1024,1024,256,12,2,p2p-i-la,1,2.570759
1024,1024,1024,256,12,2,p2p-i-la,2,2.570687
1024,1024,1024,256,12,2,p2p-i-la,3,4.744830
1024,1024,1024,256,12,2,p2p-i-la,4,4.706183
1536,1536,1536,256,12,2,p2p,0,2.062361
1536,1536,1536,256,12,2,bcast,0,4.923534
1536,1536,1536,256,12,2,p2p-i-la,1,3.909215
1536,1536,1536,256,12,2,p2p-i-la,2,5.684876
1536,1536,1536,256,12,2,p2p-i-la,3,5.762027
1536,1536,1536,256,12,2,p2p-i-la,4,5.784389
1536,1536,1536,256,12,2,p2p-i-la,5,10.515718
1536,1536,1536,256,12,2,p2p-i-la,6,10.483368
2048,2048,2048,256,12,2,p2p,0,2.780145
2048,2048,2048,256,12,2,bcast,0,6.853240
2048,2048,2048,256,12,2,p2p-i-la,1,5.258803
2048,2048,2048,256,12,2,p2p-i-la,2,6.952085
2048,2048,2048,256,12,2,p2p-i-la,3,10.091974
2048,2048,2048,256,12,2,p2p-i-la,4,10.067904
2048,2048,2048,256,12,2,p2p-i-la,5,10.188937
2048,2048,2048,256,12,2,p2p-i-la,6,10.216594
2048,2048,2048,256,12,2,p2p-i-la,7,18.413395
2048,2048,2048,256,12,2,p2p-i-la,8,18.279598
3072,3072,3072,256,12,2,p2p,0,4.111281
3072,3072,3072,256,12,2,bcast,0,10.555664
3072,3072,3072,256,12,2,p2p-i-la,1,7.966861
3072,3072,3072,256,12,2,p2p-i-la,2,11.776183
3072,3072,3072,256,12,2,p2p-i-la,3,15.483765
3072,3072,3072,256,12,2,p2p-i-la,4,15.560599
3072,3072,3072,256,12,2,p2p-i-la,5,22.472294
3072,3072,3072,256,12,2,p2p-i-la,6,22.401869
3072,3072,3072,256,12,2,p2p-i-la,7,22.617549
3072,3072,3072,256,12,2,p2p-i-la,8,22.543550
3072,3072,3072,256,12,2,p2p-i-la,9,22.750938
3072,3072,3072,256,12,2,p2p-i-la,10,22.848369
3072,3072,3072,256,12,2,p2p-i-la,11,39.657192
3072,3072,3072,256,12,2,p2p-i-la,12,39.843316
256,256,256,256,12,4,p2p,0,0.112902
256,256,256,256,12,4,bcast,0,0.219687
256,256,256,256,12,4,p2p-i-la,1,0.133977
512,512,512,256,12,4,p2p,0,0.529751
512,512,512,256,12,4,bcast,0,1.066678
512,512,512,256,12,4,p2p-i-la,1,1.053781
512,512,512,256,12,4,p2p-i-la,2,1.037991
1024,1024,1024,256,12,4,p2p,0,2.283060
1024,1024,1024,256,12,4,bcast,0,4.859145
1024,1024,1024,256,12,4,p2p-i-la,1,4.587327
1024,1024,1024,256,12,4,p2p-i-la,2,4.640352
1024,1024,1024,256,12,4,p2p-i-la,3,8.141369
1024,1024,1024,256,12,4,p2p-i-la,4,8.173216
1536,1536,1536,256,12,4,p2p,0,2.944987
1536,1536,1536,256,12,4,bcast,0,6.619234
1536,1536,1536,256,12,4,p2p-i-la,1,5.529989
1536,1536,1536,256,12,4,p2p-i-la,2,7.901756
1536,1536,1536,256,12,4,p2p-i-la,3,7.945712
1536,1536,1536,256,12,4,p2p-i-la,4,7.963834
1536,1536,1536,256,12,4,p2p-i-la,5,13.670064
1536,1536,1536,256,12,4,p2p-i-la,6,13.581527
2048,2048,2048,256,12,4,p2p,0,5.334414
2048,2048,2048,256,12,4,bcast,0,11.743217
2048,2048,2048,256,12,4,p2p-i-la,1,10.037801
2048,2048,2048,256,12,4,p2p-i-la,2,13.040499
2048,2048,2048,256,12,4,p2p-i-la,3,18.509482
2048,2048,2048,256,12,4,p2p-i-la,4,18.472370
2048,2048,2048,256,12,4,p2p-i-la,5,18.580081
2048,2048,2048,256,12,4,p2p-i-la,6,18.697069
2048,2048,2048,256,12,4,p2p-i-la,7,31.260236
2048,2048,2048,256,12,4,p2p-i-la,8,31.700355
3072,3072,3072,256,12,4,p2p,0,7.976908
3072,3072,3072,256,12,4,bcast,0,18.881006
3072,3072,3072,256,12,4,p2p-i-la,1,15.456718
3072,3072,3072,256,12,4,p2p-i-la,2,22.414991
3072,3072,3072,256,12,4,p2p-i-la,3,29.179757
3072,3072,3072,256,12,4,p2p-i-la,4,29.249023
3072,3072,3072,256,12,4,p2p-i-la,5,40.717348
3072,3072,3072,256,12,4,p2p-i-la,6,40.934117
3072,3072,3072,256,12,4,p2p-i-la,7,41.458242
3072,3072,3072,256,12,4,p2p-i-la,8,41.245252
3072,3072,3072,256,12,4,p2p-i-la,9,41.573021
3072,3072,3072,256,12,4,p2p-i-la,10,41.276309
3072,3072,3072,256,12,4,p2p-i-la,11,68.296779
3072,3072,3072,256,12,4,p2p-i-la,12,68.476868
256,256,256,256,12,5,p2p,0,0.089290
256,256,256,256,12,5,bcast,0,0.195979
256,256,256,256,12,5,p2p-i-la,1,0.125039
512,512,512,256,12,5,p2p,0,0.492007
512,512,512,256,12,5,bcast,0,0.883040
512,512,512,256,12,5,p2p-i-la,1,0.984251
512,512,512,256,12,5,p2p-i-la,2,0.976489
1024,1024,1024,256,12,5,p2p,0,2.160406
1024,1024,1024,256,12,5,bcast,0,4.019276
1024,1024,1024,256,12,5,p2p-i-la,1,4.456901
1024,1024,1024,256,12,5,p2p-i-la,2,4.442980
1024,1024,1024,256,12,5,p2p-i-la,3,7.654168
1024,1024,1024,256,12,5,p2p-i-la,4,7.642315
1536,1536,1536,256,12,5,p2p,0,2.992600
1536,1536,1536,256,12,5,bcast,0,6.706133
1536,1536,1536,256,12,5,p2p-i-la,1,5.396130
1536,1536,1536,256,12,5,p2p-i-la,2,7.627110
1536,1536,1536,256,12,5,p2p-i-la,3,7.639386
1536,1536,1536,256,12,5,p2p-i-la,4,7.656427
1536,1536,1536,256,12,5,p2p-i-la,5,12.839051
1536,1536,1536,256,12,5,p2p-i-la,6,12.738208
2048,2048,2048,256,12,5,p2p,0,5.273162
2048,2048,2048,256,12,5,bcast,0,10.807489
2048,2048,2048,256,12,5,p2p-i-la,1,9.836135
2048,2048,2048,256,12,5,p2p-i-la,2,12.667964
2048,2048,2048,256,12,5,p2p-i-la,3,17.870630
2048,2048,2048,256,12,5,p2p-i-la,4,17.899601
2048,2048,2048,256,12,5,p2p-i-la,5,17.881471
2048,2048,2048,256,12,5,p2p-i-la,6,18.028553
2048,2048,2048,256,12,5,p2p-i-la,7,29.790788
2048,2048,2048,256,12,5,p2p-i-la,8,29.380300
3072,3072,3072,256,12,5,p2p,0,7.994443
3072,3072,3072,256,12,5,bcast,0,18.039076
3072,3072,3072,256,12,5,p2p-i-la,1,15.259426
3072,3072,3072,256,12,5,p2p-i-la,2,22.055864
3072,3072,3072,256,12,5,p2p-i-la,3,28.369777
3072,3072,3072,256,12,5,p2p-i-la,4,28.524948
3072,3072,3072,256,12,5,p2p-i-la,5,39.074046
3072,3072,3072,256,12,5,p2p-i-la,6,39.912758
3072,3072,3072,256,12,5,p2p-i-la,7,40.031562
3072,3072,3072,256,12,5,p2p-i-la,8,40.146124
3072,3072,3072,256,12,5,p2p-i-la,9,40.281580
3072,3072,3072,256,12,5,p2p-i-la,10,40.398348
3072,3072,3072,256,12,5,p2p-i-la,11,64.183691
3072,3072,3072,256,12,5,p2p-i-la,12,64.245706
256,256,256,256,12,6,p2p,0,0.101546
256,256,256,256,12,6,bcast,0,0.191768
256,256,256,256,12,6,p2p-i-la,1,0.117348
512,512,512,256,12,6,p2p,0,0.465037
512,512,512,256,12,6,bcast,0,1.004853
512,512,512,256,12,6,p2p-i-la,1,0.911805
512,512,512,256,12,6,p2p-i-la,2,0.919144
1024,1024,1024,256,12,6,p2p,0,2.038842
1024,1024,1024,256,12,6,bcast,0,4.198479
1024,1024,1024,256,12,6,p2p-i-la,1,4.284431
1024,1024,1024,256,12,6,p2p-i-la,2,4.278870
1024,1024,1024,256,12,6,p2p-i-la,3,7.137234
1024,1024,1024,256,12,6,p2p-i-la,4,7.202569
1536,1536,1536,256,12,6,p2p,0,4.895576
1536,1536,1536,256,12,6,bcast,0,9.473468
1536,1536,1536,256,12,6,p2p-i-la,1,10.387164
1536,1536,1536,256,12,6,p2p-i-la,2,14.190661
1536,1536,1536,256,12,6,p2p-i-la,3,14.278403
1536,1536,1536,256,12,6,p2p-i-la,4,14.494245
1536,1536,1536,256,12,6,p2p-i-la,5,23.728526
1536,1536,1536,256,12,6,p2p-i-la,6,23.701934
2048,2048,2048,256,12,6,p2p,0,5.250357
2048,2048,2048,256,12,6,bcast,0,11.197734
2048,2048,2048,256,12,6,p2p-i-la,1,9.674522
2048,2048,2048,256,12,6,p2p-i-la,2,12.430058
2048,2048,2048,256,12,6,p2p-i-la,3,17.247716
2048,2048,2048,256,12,6,p2p-i-la,4,17.287336
2048,2048,2048,256,12,6,p2p-i-la,5,17.348359
2048,2048,2048,256,12,6,p2p-i-la,6,17.388478
2048,2048,2048,256,12,6,p2p-i-la,7,27.814906
2048,2048,2048,256,12,6,p2p-i-la,8,27.861374
3072,3072,3072,256,12,6,p2p,0,11.123085
3072,3072,3072,256,12,6,bcast,0,24.028886
3072,3072,3072,256,12,6,p2p-i-la,1,22.532344
3072,3072,3072,256,12,6,p2p-i-la,2,32.222287
3072,3072,3072,256,12,6,p2p-i-la,3,41.066168
3072,3072,3072,256,12,6,p2p-i-la,4,41.320713
3072,3072,3072,256,12,6,p2p-i-la,5,57.108541
3072,3072,3072,256,12,6,p2p-i-la,6,56.538628
3072,3072,3072,256,12,6,p2p-i-la,7,56.853216
3072,3072,3072,256,12,6,p2p-i-la,8,57.461416
3072,3072,3072,256,12,6,p2p-i-la,9,56.972173
3072,3072,3072,256,12,6,p2p-i-la,10,54.433782
3072,3072,3072,256,12,6,p2p-i-la,11,90.686300
3072,3072,3072,256,12,6,p2p-i-la,12,90.397868
256,256,256,256,12,12,p2p,0,0.074935
256,256,256,256,12,12,bcast,0,0.153776
256,256,256,256,12,12,p2p-i-la,1,0.085345
512,512,512,256,12,12,p2p,0,0.337399
512,512,512,256,12,12,bcast,0,0.852953
512,512,512,256,12,12,p2p-i-la,1,0.668285
512,512,512,256,12,12,p2p-i-la,2,0.666875
1024,1024,1024,256,12,12,p2p,0,1.452455
1024,1024,1024,256,12,12,bcast,0,3.613945
1024,1024,1024,256,12,12,p2p-i-la,1,3.433941
1024,1024,1024,256,12,12,p2p-i-la,2,3.409325
1024,1024,1024,256,12,12,p2p-i-la,3,5.291882
1024,1024,1024,256,12,12,p2p-i-la,4,5.280480
1536,1536,1536,256,12,12,p2p,0,3.586691
1536,1536,1536,256,12,12,bcast,0,8.294501
1536,1536,1536,256,12,12,p2p-i-la,1,9.027793
1536,1536,1536,256,12,12,p2p-i-la,2,11.305652
1536,1536,1536,256,12,12,p2p-i-la,3,11.480715
1536,1536,1536,256,12,12,p2p-i-la,4,11.791189
1536,1536,1536,256,12,12,p2p-i-la,5,17.549165
1536,1536,1536,256,12,12,p2p-i-la,6,17.630610
2048,2048,2048,256,12,12,p2p,0,6.893880
2048,2048,2048,256,12,12,bcast,0,14.747795
2048,2048,2048,256,12,12,p2p-i-la,1,17.285621
2048,2048,2048,256,12,12,p2p-i-la,2,21.405672
2048,2048,2048,256,12,12,p2p-i-la,3,26.892500
2048,2048,2048,256,12,12,p2p-i-la,4,27.543433
2048,2048,2048,256,12,12,p2p-i-la,5,27.713774
2048,2048,2048,256,12,12,p2p-i-la,6,26.262999
2048,2048,2048,256,12,12,p2p-i-la,7,40.869961
2048,2048,2048,256,12,12,p2p-i-la,8,41.133495
3072,3072,3072,256,12,12,p2p,0,15.020578
3072,3072,3072,256,12,12,bcast,0,33.247996
3072,3072,3072,256,12,12,p2p-i-la,1,41.829480
3072,3072,3072,256,12,12,p2p-i-la,2,58.192248
3072,3072,3072,256,12,12,p2p-i-la,3,70.715122
3072,3072,3072,256,12,12,p2p-i-la,4,70.379364
3072,3072,3072,256,12,12,p2p-i-la,5,92.136664
3072,3072,3072,256,12,12,p2p-i-la,6,87.518203
3072,3072,3072,256,12,12,p2p-i-la,7,83.164219
3072,3072,3072,256,12,12,p2p-i-la,8,79.220275
3072,3072,3072,256,12,12,p2p-i-la,9,75.569939
3072,3072,3072,256,12,12,p2p-i-la,10,72.173194
3072,3072,3072,256,12,12,p2p-i-la,11,134.539671
3072,3072,3072,256,12,12,p2p-i-la,12,133.545259
256,256,256,256,12,16,p2p,0,0.064778
256,256,256,256,12,16,bcast,0,0.164106
256,256,256,256,12,16,p2p-i-la,1,0.072243
512,512,512,256,12,16,p2p,0,0.285967
512,512,512,256,12,16,bcast,0,0.918832
512,512,512,256,12,16,p2p-i-la,1,0.571634
512,512,512,256,12,16,p2p-i-la,2,0.571159
1024,1024,1024,256,12,16,p2p,0,1.216823
1024,1024,1024,256,12,16,bcast,0,3.586419
1024,1024,1024,256,12,16,p2p-i-la,1,2.847372
1024,1024,1024,256,12,16,p2p-i-la,2,2.841363
1024,1024,1024,256,12,16,p2p-i-la,3,4.498829
1024,1024,1024,256,12,16,p2p-i-la,4,4.504415
1536,1536,1536,256,12,16,p2p,0,2.957677
1536,1536,1536,256,12,16,bcast,0,8.126531
1536,1536,1536,256,12,16,p2p-i-la,1,7.107573
1536,1536,1536,256,12,16,p2p-i-la,2,9.478305
1536,1536,1536,256,12,16,p2p-i-la,3,9.480529
1536,1536,1536,256,12,16,p2p-i-la,4,9.509607
1536,1536,1536,256,12,16,p2p-i-la,5,14.976696
1536,1536,1536,256,12,16,p2p-i-la,6,15.015555
2048,2048,2048,256,12,16,p2p,0,5.674428
2048,2048,2048,256,12,16,bcast,0,14.768120
2048,2048,2048,256,12,16,p2p-i-la,1,13.373440
2048,2048,2048,256,12,16,p2p-i-la,2,16.886103
2048,2048,2048,256,12,16,p2p-i-la,3,22.167158
2048,2048,2048,256,12,16,p2p-i-la,4,22.267871
2048,2048,2048,256,12,16,p2p-i-la,5,22.476773
2048,2048,2048,256,12,16,p2p-i-la,6,22.825951
2048,2048,2048,256,12,16,p2p-i-la,7,34.982573
2048,2048,2048,256,12,16,p2p-i-la,8,34.962542
3072,3072,3072,256,12,16,p2p,0,13.175310
3072,3072,3072,256,12,16,bcast,0,33.235251
3072,3072,3072,256,12,16,p2p-i-la,1,31.823374
3072,3072,3072,256,12,16,p2p-i-la,2,45.036384
3072,3072,3072,256,12,16,p2p-i-la,3,56.481791
3072,3072,3072,256,12,16,p2p-i-la,4,56.569594
3072,3072,3072,256,12,16,p2p-i-la,5,74.178347
3072,3072,3072,256,12,16,p2p-i-la,6,75.294272
3072,3072,3072,256,12,16,p2p-i-la,7,75.468643
3072,3072,3072,256,12,16,p2p-i-la,8,72.061379
3072,3072,3072,256,12,16,p2p-i-la,9,69.124356
3072,3072,3072,256,12,16,p2p-i-la,10,66.377884
3072,3072,3072,256,12,16,p2p-i-la,11,115.186200
3072,3072,3072,256,12,16,p2p-i-la,12,115.269732
256,256,256,256,16,1,p2p,0,0.101039
256,256,256,256,16,1,bcast,0,0.271418
256,256,256,256,16,1,p2p-i-la,1,0.125151
512,512,512,256,16,1,p2p,0,0.245614
512,512,512,256,16,1,bcast,0,0.786431
512,512,512,256,16,1,p2p-i-la,1,0.485655
512,512,512,256,16,1,p2p-i-la,2,0.481368
1024,1024,1024,256,16,1,p2p,0,0.500994
1024,1024,1024,256,16,1,bcast,0,1.800050
1024,1024,1024,256,16,1,p2p-i-la,1,0.985719
1024,1024,1024,256,16,1,p2p-i-la,2,0.993661
1024,1024,1024,256,16,1,p2p-i-la,3,1.935186
1024,1024,1024,256,16,1,p2p-i-la,4,1.944389
1536,1536,1536,256,16,1,p2p,0,0.756876
1536,1536,1536,256,16,1,bcast,0,2.672585
1536,1536,1536,256,16,1,p2p-i-la,1,1.488311
1536,1536,1536,256,16,1,p2p-i-la,2,2.217402
1536,1536,1536,256,16,1,p2p-i-la,3,2.220295
1536,1536,1536,256,16,1,p2p-i-la,4,2.229828
1536,1536,1536,256,16,1,p2p-i-la,5,4.271444
1536,1536,1536,256,16,1,p2p-i-la,6,4.222415
2048,2048,2048,256,16,1,p2p,0,1.013558
2048,2048,2048,256,16,1,bcast,0,3.647171
2048,2048,2048,256,16,1,p2p-i-la,1,1.983911
2048,2048,2048,256,16,1,p2p-i-la,2,2.639798
2048,2048,2048,256,16,1,p2p-i-la,3,3.901139
2048,2048,2048,256,16,1,p2p-i-la,4,3.922291
2048,2048,2048,256,16,1,p2p-i-la,5,3.940925
2048,2048,2048,256,16,1,p2p-i-la,6,3.949358
2048,2048,2048,256,16,1,p2p-i-la,7,7.425713
2048,2048,2048,256,16,1,p2p-i-la,8,7.512856
3072,3072,3072,256,16,1,p2p,0,1.517254
3072,3072,3072,256,16,1,bcast,0,5.462106
3072,3072,3072,256,16,1,p2p-i-la,1,2.977197
3072,3072,3072,256,16,1,p2p-i-la,2,4.441795
3072,3072,3072,256,16,1,p2p-i-la,3,5.888314
3072,3072,3072,256,16,1,p2p-i-la,4,5.908460
3072,3072,3072,256,16,1,p2p-i-la,5,8.684484
3072,3072,3072,256,16,1,p2p-i-la,6,8.719931
3072,3072,3072,256,16,1,p2p-i-la,7,8.761842
3072,3072,3072,256,16,1,p2p-i-la,8,8.772264
3072,3072,3072,256,16,1,p2p-i-la,9,8.812640
3072,3072,3072,256,16,1,p2p-i-la,10,8.834863
3072,3072,3072,256,16,1,p2p-i-la,11,16.219639
3072,3072,3072,256,16,1,p2p-i-la,12,16.300013
256,256,256,256,16,2,p2p,0,0.090930
256,256,256,256,16,2,bcast,0,0.192093
256,256,256,256,16,2,p2p-i-la,1,0.117350
512,512,512,256,16,2,p2p,0,0.460734
512,512,512,256,16,2,bcast,0,1.023607
512,512,512,256,16,2,p2p-i-la,1,0.910067
512,512,512,256,16,2,p2p-i-la,2,0.922823
1024,1024,1024,256,16,2,p2p,0,0.980432
1024,1024,1024,256,16,2,bcast,0,2.930322
1024,1024,1024,256,16,2,p2p-i-la,1,1.910625
1024,1024,1024,256,16,2,p2p-i-la,2,1.921651
1024,1024,1024,256,16,2,p2p-i-la,3,3.640219
1024,1024,1024,256,16,2,p2p-i-la,4,3.628028
1536,1536,1536,256,16,2,p2p,0,1.509473
1536,1536,1536,256,16,2,bcast,0,4.942064
1536,1536,1536,256,16,2,p2p-i-la,1,2.910693
1536,1536,1536,256,16,2,p2p-i-la,2,4.254738
1536,1536,1536,256,16,2,p2p-i-la,3,4.290742
1536,1536,1536,256,16,2,p2p-i-la,4,4.307375
1536,1536,1536,256,16,2,p2p-i-la,5,7.825676
1536,1536,1536,256,16,2,p2p-i-la,6,8.060235
2048,2048,2048,256,16,2,p2p,0,2.038186
2048,2048,2048,256,16,2,bcast,0,6.872318
2048,2048,2048,256,16,2,p2p-i-la,1,3.900982
2048,2048,2048,256,16,2,p2p-i-la,2,5.143653
2048,2048,2048,256,16,2,p2p-i-la,3,7.569819
2048,2048,2048,256,16,2,p2p-i-la,4,7.540743
2048,2048,2048,256,16,2,p2p-i-la,5,7.585420
2048,2048,2048,256,16,2,p2p-i-la,6,7.635884
2048,2048,2048,256,16,2,p2p-i-la,7,14.101539
2048,2048,2048,256,16,2,p2p-i-la,8,14.109338
3072,3072,3072,256,16,2,p2p,0,3.062004
3072,3072,3072,256,16,2,bcast,0,10.530174
3072,3072,3072,256,16,2,p2p-i-la,1,5.887146
3072,3072,3072,256,16,2,p2p-i-la,2,8.728452
3072,3072,3072,256,16,2,p2p-i-la,3,11.492990
3072,3072,3072,256,16,2,p2p-i-la,4,11.567794
3072,3072,3072,256,16,2,p2p-i-la,5,16.810375
3072,3072,3072,256,16,2,p2p-i-la,6,16.817296
3072,3072,3072,256,16,2,p2p-i-la,7,16.929520
3072,3072,3072,256,16,2,p2p-i-la,8,16.911336
3072,3072,3072,256,16,2,p2p-i-la,9,17.018873
3072,3072,3072,256,16,2,p2p-i-la,10,17.085814
3072,3072,3072,256,16,2,p2p-i-la,11,30.485856
3072,3072,3072,256,16,2,p2p-i-la,12,30.479621
256,256,256,256,16,4,p2p,0,0.090266
256,256,256,256,16,4,bcast,0,0.217371
256,256,256,256,16,4,p2p-i-la,1,0.104328
512,512,512,256,16,4,p2p,0,0.411294
512,512,512,256,16,4,bcast,0,1.086732
512,512,512,256,16,4,p2p-i-la,1,0.821222
512,512,512,256,16,4,p2p-i-la,2,0.810442
1024,1024,1024,256,16,4,p2p,0,1.751042
1024,1024,1024,256,16,4,bcast,0,4.905479
1024,1024,1024,256,16,4,p2p-i-la,1,3.553794
1024,1024,1024,256,16,4,p2p-i-la,2,3.543431
1024,1024,1024,256,16,4,p2p-i-la,3,6.439974
1024,1024,1024,256,16,4,p2p-i-la,4,6.379982
1536,1536,1536,256,16,4,p2p,0,2.181888
1536,1536,1536,256,16,4,bcast,0,6.599262
1536,1536,1536,256,16,4,p2p-i-la,1,4.167817
1536,1536,1536,256,16,4,p2p-i-la,2,6.028502
1536,1536,1536,256,16,4,p2p-i-la,3,6.053326
1536,1536,1536,256,16,4,p2p-i-la,4,6.060468
1536,1536,1536,256,16,4,p2p-i-la,5,10.721124
1536,1536,1536,256,16,4,p2p-i-la,6,10.715129
2048,2048,2048,256,16,4,p2p,0,3.960375
2048,2048,2048,256,16,4,bcast,0,11.703849
2048,2048,2048,256,16,4,p2p-i-la,1,7.526386
2048,2048,2048,256,16,4,p2p-i-la,2,9.838853
2048,2048,2048,256,16,4,p2p-i-la,3,14.190551
2048,2048,2048,256,16,4,p2p-i-la,4,14.115518
2048,2048,2048,256,16,4,p2p-i-la,5,14.224849
2048,2048,2048,256,16,4,p2p-i-la,6,14.278043
2048,2048,2048,256,16,4,p2p-i-la,7,25.113222
2048,2048,2048,256,16,4,p2p-i-la,8,24.919058
3072,3072,3072,256,16,4,p2p,0,6.083703
3072,3072,3072,256,16,4,bcast,0,18.827384
3072,3072,3072,256,16,4,p2p-i-la,1,11.498791
3072,3072,3072,256,16,4,p2p-i-la,2,16.833023
3072,3072,3072,256,16,4,p2p-i-la,3,22.068710
3072,3072,3072,256,16,4,p2p-i-la,4,22.115040
3072,3072,3072,256,16,4,p2p-i-la,5,31.396023
3072,3072,3072,256,16,4,p2p-i-la,6,31.443332
3072,3072,3072,256,16,4,p2p-i-la,7,31.769361
3072,3072,3072,256,16,4,p2p-i-la,8,31.703932
3072,3072,3072,256,16,4,p2p-i-la,9,31.868447
3072,3072,3072,256,16,4,p2p-i-la,10,32.003813
3072,3072,3072,256,16,4,p2p-i-la,11,54.663542
3072,3072,3072,256,16,4,p2p-i-la,12,54.871809
256,256,256,256,16,5,p2p,0,0.085259
256,256,256,256,16,5,bcast,0,0.190279
256,256,256,256,16,5,p2p-i-la,1,0.098771
512,512,512,256,16,5,p2p,0,0.390189
512,512,512,256,16,5,bcast,0,0.791263
512,512,512,256,16,5,p2p-i-la,1,0.773334
512,512,512,256,16,5,p2p-i-la,2,0.775945
1024,1024,1024,256,16,5,p2p,0,1.676267
1024,1024,1024,256,16,5,bcast,0,4.079936
1024,1024,1024,256,16,5,p2p-i-la,1,3.441304
1024,1024,1024,256,16,5,p2p-i-la,2,3.438711
1024,1024,1024,256,16,5,p2p-i-la,3,6.088069
1024,1024,1024,256,16,5,p2p-i-la,4,6.104817
1536,1536,1536,256,16,5,p2p,0,2.204822
1536,1536,1536,256,16,5,bcast,0,6.726773
1536,1536,1536,256,16,5,p2p-i-la,1,4.093095
1536,1536,1536,256,16,5,p2p-i-la,2,5.865680
1536,1536,1536,256,16,5,p2p-i-la,3,5.874357
1536,1536,1536,256,16,5,p2p-i-la,4,5.892567
1536,1536,1536,256,16,5,p2p-i-la,5,10.194749
1536,1536,1536,256,16,5,p2p-i-la,6,10.192380
2048,2048,2048,256,16,5,p2p,0,3.933938
2048,2048,2048,256,16,5,bcast,0,10.774817
2048,2048,2048,256,16,5,p2p-i-la,1,7.420011
2048,2048,2048,256,16,5,p2p-i-la,2,9.650846
2048,2048,2048,256,16,5,p2p-i-la,3,13.720033
2048,2048,2048,256,16,5,p2p-i-la,4,13.839514
2048,2048,2048,256,16,5,p2p-i-la,5,13.813580
2048,2048,2048,256,16,5,p2p-i-la,6,13.877018
2048,2048,2048,256,16,5,p2p-i-la,7,23.727428
2048,2048,2048,256,16,5,p2p-i-la,8,23.717691
3072,3072,3072,256,16,5,p2p,0,6.089319
3072,3072,3072,256,16,5,bcast,0,17.972457
3072,3072,3072,256,16,5,p2p-i-la,1,11.404731
3072,3072,3072,256,16,5,p2p-i-la,2,16.654563
3072,3072,3072,256,16,5,p2p-i-la,3,21.615069
3072,3072,3072,256,16,5,p2p-i-la,4,21.684746
3072,3072,3072,256,16,5,p2p-i-la,5,30.408646
3072,3072,3072,256,16,5,p2p-i-la,6,30.815710
3072,3072,3072,256,16,5,p2p-i-la,7,30.892341
3072,3072,3072,256,16,5,p2p-i-la,8,30.968169
3072,3072,3072,256,16,5,p2p-i-la,9,31.041650
3072,3072,3072,256,16,5,p2p-i-la,10,31.112680
3072,3072,3072,256,16,5,p2p-i-la,11,52.169186
3072,3072,3072,256,16,5,p2p-i-la,12,51.877500
256,256,256,256,16,6,p2p,0,0.080640
256,256,256,256,16,6,bcast,0,0.198515
256,256,256,256,16,6,p2p-i-la,1,0.093916
512,512,512,256,16,6,p2p,0,0.371338
512,512,512,256,16,6,bcast,0,0.874131
512,512,512,256,16,6,p2p-i-la,1,0.739366
512,512,512,256,16,6,p2p-i-la,2,0.728925
1024,1024,1024,256,16,6,p2p,0,1.605871
1024,1024,1024,256,16,6,bcast,0,4.151611
1024,1024,1024,256,16,6,p2p-i-la,1,3.339188
1024,1024,1024,256,16,6,p2p-i-la,2,3.336666
1024,1024,1024,256,16,6,p2p-i-la,3,5.781720
1024,1024,1024,256,16,6,p2p-i-la,4,5.810534
1536,1536,1536,256,16,6,p2p,0,3.791999
1536,1536,1536,256,16,6,bcast,0,9.470491
1536,1536,1536,256,16,6,p2p-i-la,1,7.938897
1536,1536,1536,256,16,6,p2p-i-la,2,11.116261
1536,1536,1536,256,16,6,p2p-i-la,3,11.117784
1536,1536,1536,256,16,6,p2p-i-la,4,11.143781
1536,1536,1536,256,16,6,p2p-i-la,5,19.236315
1536,1536,1536,256,16,6,p2p-i-la,6,19.278642
2048,2048,2048,256,16,6,p2p,0,3.913749
2048,2048,2048,256,16,6,bcast,0,11.202352
2048,2048,2048,256,16,6,p2p-i-la,1,7.289026
